alpha,beta_r,beta_z,volume_exponent,thinnest_scale_exponent,energy_margin,critical_l3_margin,serrin_infinity_margin,dissipation_margin,time_term_exponent,inertial_term_exponent,viscous_term_exponent,balance_family,candidate_family,finite_energy_compatible,critical_l3_divergent,escapes_classical_serrin_scaling,finite_dissipation_compatible,generic_balance_compatible,passes_conditional_core_gates
0.5,0.26,0.5,1.02,0.5,0.020000000000000018,0.48,0.0,0.020000000000000018,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.28,0.5,1.06,0.5,0.06000000000000005,0.43999999999999995,0.0,0.06000000000000005,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.30000000000000004,0.5,1.1,0.5,0.10000000000000009,0.3999999999999999,0.0,0.10000000000000009,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.32,0.5,1.1400000000000001,0.5,0.14000000000000012,0.3599999999999999,0.0,0.14000000000000012,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.34,0.5,1.1800000000000002,0.5,0.18000000000000016,0.31999999999999984,0.0,0.18000000000000016,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.36,0.5,1.22,0.5,0.21999999999999997,0.28,0.0,0.21999999999999997,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.38,0.5,1.26,0.5,0.26,0.24,0.0,0.26,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.4,0.5,1.3,0.5,0.30000000000000004,0.19999999999999996,0.0,0.30000000000000004,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.42000000000000004,0.5,1.34,0.5,0.3400000000000001,0.15999999999999992,0.0,0.3400000000000001,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.44,0.5,1.38,0.5,0.3799999999999999,0.1200000000000001,0.0,0.3799999999999999,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.46,0.5,1.42,0.5,0.41999999999999993,0.08000000000000007,0.0,0.41999999999999993,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.48000000000000004,0.5,1.46,0.5,0.45999999999999996,0.040000000000000036,0.0,0.45999999999999996,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.2,1.2,0.5,0.19999999999999996,0.30000000000000004,0.0,0.19999999999999996,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.22,1.22,0.5,0.21999999999999997,0.28,0.0,0.21999999999999997,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.24000000000000002,1.24,0.5,0.24,0.26,0.0,0.24,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.26,1.26,0.5,0.26,0.24,0.0,0.26,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.28,1.28,0.5,0.28,0.21999999999999997,0.0,0.28,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.30000000000000004,1.3,0.5,0.30000000000000004,0.19999999999999996,0.0,0.30000000000000004,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.32,1.32,0.5,0.32000000000000006,0.17999999999999994,0.0,0.32000000000000006,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.34,1.34,0.5,0.3400000000000001,0.15999999999999992,0.0,0.3400000000000001,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.36,1.3599999999999999,0.5,0.3599999999999999,0.14000000000000012,0.0,0.3599999999999999,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.38,1.38,0.5,0.3799999999999999,0.1200000000000001,0.0,0.3799999999999999,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.4,1.4,0.5,0.3999999999999999,0.10000000000000009,0.0,0.3999999999999999,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.42000000000000004,1.42,0.5,0.41999999999999993,0.08000000000000007,0.0,0.41999999999999993,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.44,1.44,0.5,0.43999999999999995,0.06000000000000005,0.0,0.43999999999999995,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.46,1.46,0.5,0.45999999999999996,0.040000000000000036,0.0,0.45999999999999996,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.5,0.5,0.48000000000000004,1.48,0.5,0.48,0.020000000000000018,0.0,0.48,1.5,1.5,1.5,triple_parabolic,anisotropic_parabolic,True,True,True,True,True,True
0.52,0.28,0.48000000000000004,1.04,0.48000000000000004,0.0,0.52,0.040000000000000036,0.040000000000000036,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.30000000000000004,0.48000000000000004,1.08,0.48000000000000004,0.040000000000000036,0.48,0.040000000000000036,0.08000000000000007,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.30000000000000004,0.52,1.12,0.52,0.08000000000000007,0.43999999999999995,0.040000000000000036,0.040000000000000036,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.32,0.48000000000000004,1.12,0.48000000000000004,0.08000000000000007,0.43999999999999995,0.040000000000000036,0.1200000000000001,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.32,0.52,1.1600000000000001,0.52,0.1200000000000001,0.3999999999999999,0.040000000000000036,0.08000000000000007,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.34,0.48000000000000004,1.1600000000000001,0.48000000000000004,0.1200000000000001,0.3999999999999999,0.040000000000000036,0.16000000000000014,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.34,0.52,1.2000000000000002,0.52,0.16000000000000014,0.3599999999999999,0.040000000000000036,0.1200000000000001,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.36,0.48000000000000004,1.2,0.48000000000000004,0.15999999999999992,0.3600000000000001,0.040000000000000036,0.19999999999999996,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.36,0.52,1.24,0.52,0.19999999999999996,0.32000000000000006,0.040000000000000036,0.15999999999999992,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.38,0.48000000000000004,1.24,0.48000000000000004,0.19999999999999996,0.32000000000000006,0.040000000000000036,0.24,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.38,0.52,1.28,0.52,0.24,0.28,0.040000000000000036,0.19999999999999996,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.4,0.48000000000000004,1.28,0.48000000000000004,0.24,0.28,0.040000000000000036,0.28,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.4,0.52,1.32,0.52,0.28,0.24,0.040000000000000036,0.24,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.42000000000000004,0.48000000000000004,1.32,0.48000000000000004,0.28,0.24,0.040000000000000036,0.32000000000000006,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.42000000000000004,0.52,1.36,0.52,0.32000000000000006,0.19999999999999996,0.040000000000000036,0.28,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.44,0.48000000000000004,1.36,0.48000000000000004,0.32000000000000006,0.19999999999999996,0.040000000000000036,0.3600000000000001,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.44,0.52,1.4,0.52,0.3599999999999999,0.16000000000000014,0.040000000000000036,0.31999999999999984,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.46,0.48000000000000004,1.4000000000000001,0.48000000000000004,0.3600000000000001,0.15999999999999992,0.040000000000000036,0.40000000000000013,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.46,0.52,1.44,0.52,0.3999999999999999,0.1200000000000001,0.040000000000000036,0.3599999999999999,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.48000000000000004,0.2,1.1600000000000001,0.48000000000000004,0.1200000000000001,0.3999999999999999,0.040000000000000036,0.16000000000000014,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.22,1.1800000000000002,0.48000000000000004,0.14000000000000012,0.3799999999999999,0.040000000000000036,0.18000000000000016,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.24000000000000002,1.2000000000000002,0.48000000000000004,0.16000000000000014,0.3599999999999999,0.040000000000000036,0.20000000000000018,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.26,1.2200000000000002,0.48000000000000004,0.18000000000000016,0.33999999999999986,0.040000000000000036,0.2200000000000002,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.28,1.2400000000000002,0.48000000000000004,0.20000000000000018,0.31999999999999984,0.040000000000000036,0.2400000000000002,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.30000000000000004,1.2600000000000002,0.48000000000000004,0.2200000000000002,0.2999999999999998,0.040000000000000036,0.26000000000000023,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.32,1.28,0.48000000000000004,0.24,0.28,0.040000000000000036,0.28,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.34,1.3,0.48000000000000004,0.26,0.26,0.040000000000000036,0.30000000000000004,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.36,1.32,0.48000000000000004,0.28,0.24,0.040000000000000036,0.32000000000000006,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.38,1.34,0.48000000000000004,0.30000000000000004,0.21999999999999997,0.040000000000000036,0.3400000000000001,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.4,1.36,0.48000000000000004,0.32000000000000006,0.19999999999999996,0.040000000000000036,0.3600000000000001,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.42000000000000004,1.3800000000000001,0.48000000000000004,0.3400000000000001,0.17999999999999994,0.040000000000000036,0.3800000000000001,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.44,1.4000000000000001,0.48000000000000004,0.3600000000000001,0.15999999999999992,0.040000000000000036,0.40000000000000013,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.46,1.4200000000000002,0.48000000000000004,0.3800000000000001,0.1399999999999999,0.040000000000000036,0.42000000000000015,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.48000000000000004,1.4400000000000002,0.48000000000000004,0.40000000000000013,0.11999999999999988,0.040000000000000036,0.44000000000000017,1.52,1.52,1.48,time_inertial,euler_like_type_ii,True,True,True,True,True,True
0.52,0.48000000000000004,0.52,1.48,0.52,0.43999999999999995,0.08000000000000007,0.040000000000000036,0.3999999999999999,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.5,0.52,1.52,0.52,0.48,0.040000000000000036,0.040000000000000036,0.43999999999999995,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.52,0.2,1.24,0.52,0.19999999999999996,0.32000000000000006,0.040000000000000036,0.15999999999999992,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.52,0.22,1.26,0.52,0.21999999999999997,0.30000000000000004,0.040000000000000036,0.17999999999999994,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.52,0.24000000000000002,1.28,0.52,0.24,0.28,0.040000000000000036,0.19999999999999996,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.52,0.26,1.3,0.52,0.26,0.26,0.040000000000000036,0.21999999999999997,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.52,0.28,1.32,0.52,0.28,0.24,0.040000000000000036,0.24,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
0.52,0.52,0.30000000000000004,1.34,0.52,0.30000000000000004,0.21999999999999997,0.040000000000000036,0.26,1.52,1.56,1.56,inertial_viscous,quasi_steady_viscous_inertial,True,True,True,True,True,True
